,minerals,0,100
1474,Fe4Fe2Si6O15(OH)8,3.8866512766875467,0.3943924637329495
1475,OsS2,2.800339809985348,-1.2477206796541214
1476,(NH4)(As2O3)2Br,4.090365867830994,0.8585408688312091
1477,NiMn3O7(H2O)3,3.816319422936244,0.5904751641170393
1478,Tl2SnAs2S6,2.3728085567754778,-1.9391520408203682
1479,Mg(CH3SO3)2(H2O)12,4.198100908260352,1.2166386761607308
1480,(Mn0.5Fe0.5)Al(PO4)((OH)0.5O0.5)2,3.8496277857864327,0.4211391963741754
1481,K3Na4(Fe0.33Mn0.33Ti0.33)2Si8O20((OH)0.5O0.5)4(H2O)4,3.555296018430265,-0.17938248521655897
1482,CaMg7Fe2(OH)18(SO4)2(H2O)12,4.047720635833738,0.7868108957352307
1483,Na2Si4O9,3.557075223387091,-0.39188613755015755
1484,Co3(AsO4)2(H2O)8,4.149826357074906,1.0448839170397983
1485,K2FeCl5(H2O),3.506190007808044,-0.3540192661137723
1486,Ag8Pb12Bi16S40,2.2964712314209432,-2.2274501696843654
1487,Ca2NaMnTi5Si12O34O2(OH)3(H2O)12,3.9641206926364383,0.6016608413565703
1488,NaMnCe(PO4)2(H2O)4,3.9248222712409815,0.6434859677766515
1489,CuFeSe2,2.1287295124281096,-2.72506856046344
1490,Ag7Pb10Bi15S36,2.3053266871426503,-2.208712989867734
1491,Cr2O3,3.3745438129354683,-0.7303836617251704
1492,Na4Ca3Mg2As2O6(OH)2As10O20(OH)20(H2O)6(H2O),3.8152370810763143,0.3205399461601451
1493,NaCa2Al2(AsO4)2F4(OH)(H2O)2,4.095992712889312,0.6642595884975497
1494,PbCa2(Zn(SiO4))3,3.396322763553106,-0.43100338328416604
1495,BaSi6O13(H2O)7,4.099127208181746,0.9118056733681366
1496,CaFeAlSiO6,3.433465918340714,-0.4771439600482186
1497,Ca6Al2(SO4)3(OH)12(H2O)27,4.137719256637573,1.0627850853601521
1498,CuAgSe,1.8727152914874614,-3.292843619117715
1499,KNaCu3O(SO4)3,3.7690754627070877,0.2534166543890792
1500,Cu2(AsO4)(OH)(H2O)3,4.065224540462931,0.8944314799014703
1501,BeAl(SiO4)(OH),3.702260132579101,0.01160784315135451
1502,LiAl(SiO4),3.279785605784788,-0.8907334703389453
1503,Na15Ca6Fe3Zr3Si(Si25O73)(O0.33(OH)0.33(H2O)0.33)3(Cl0.5(OH)0.5)2,3.460422175915758,-0.519471274654414
1504,Na2Be2Si6O15(H2O),3.699355092560667,-0.07655299678154237
1505,Ag11Hg2,1.3996299742583174,-4.49047704667267
1506,Na4Ca(SO4)3(H2O)2,3.712134705445439,0.04489756461837026
1507,Bi4(SiO4)3,3.804423563138719,0.2899755133710856
1508,(Cu0.5Zn0.5)16(TeO3)2(AsO4)3Cl(OH)18(H2O)7,3.9220037715495892,0.6483688076404541
1509,(Y0.2Ca0.2Ce0.2U0.2Th0.2)(Nb0.33Ta0.33Ti0.33)2O6,3.6232305620945877,-0.025308039858550044
1510,Al3(PO4)(OH)6(H2O)8,4.141071207434262,1.0521836653655041
1511,Tl4(VO)3(SO4)5(H2O)5,4.029284924282735,0.861344474437556
1512,Mn2(AsO4)(OH),3.5751859291597916,0.1810280070238888
1513,C23H48,3.6177206720304755,0.5224239318286241
1514,(Ca0.2K0.2Na0.2Sr0.2Ba0.2)48(Ti0.25Nb0.25Fe0.25Mn0.25)12(OH)12Si48O144((OH)0.33F0.33Cl0.33)14,3.4969407035008966,-0.2799293773825863
1515,Na2Mg(AsO4)F,3.39302156606219,-0.9251099135930448
1516,Ba(Na0.2Ca0.2Y0.2Ce0.2K0.2)(CO3)2(H2O)2.6,3.9279790329249775,0.8033995032839587
1517,Mg8Ca8(UO2)24(CO3)30O4(OH)12(H2O)138,4.178900776278704,1.166584783077879
1518,Th0.75Al3(PO4)2(OH)6,3.97914350781089,0.6579936738366887
1519,FeGe3O7(OH),3.91631380633226,0.508407638298974
1520,Na2B5O7(OH)3(H2O)2,3.7295584924100824,0.2851486219972196
1521,Pb2Fe3(TeO3)3(SO4)O2Cl,3.9318186622937605,0.4903396074521823
1522,CaB3O5(OH),3.622309116172401,0.15475308590812167
1523,Na3Al3Si3O12(H2O)2,3.4824026118773994,-0.4125061093972269
1524,Be2MnFe2(PO4)4(H2O)6,4.080448792014167,0.8507275587351942
1525,CaZn5Fe2(AsO4)6(H2O)14,4.071987140380806,0.9164847733647346
1526,Pb12(TeO3)11(SO4),3.812890567030705,0.37151648876230847
1527,K2Ca(CO3)2,3.193780693846142,-0.4816310186943543
1528,Ca2Mn(PO4)2(H2O)2,3.8142678546841333,0.4213132849120827
1529,Li6K2Na(Ca6Na)Ti4(Si6O18)2(Si12O30)F2,3.5642067423891675,-0.3269013601116679
1530,Ni4Si6O15(OH)2(H2O)6,4.029205052036602,0.7639780878788596
1531,K4(VO)3(SO4)5,3.7941476726464396,0.4055534639600387
1532,Pb3Sb2S6,2.424134035848471,-1.9843208630914104
1533,MnC2O4(H2O)3,4.090051882018917,1.1313130731468504
1534,Ca2MgMn2Fe2Fe2Zn4(PO4)8(OH)4(H2O)14,4.001380493343123,0.7546448811167702
1535,Cu3SbS4,2.34803277116383,-2.1933439170828946
1536,Ca4MnAl4(PO4)6(OH)4(H2O)12,4.009023679309799,0.7689571251033888
1537,Tl3AsS4,2.0041279695174916,-2.4514351936295693
1538,Na82.5Ca33K16.5(Si99Al99O396)(SO4)33(H2O)4,3.4083612128134133,-0.5489494209525217
1539,Na46Ca10(Si42Al42O168)(SO4)12(H2O)6,3.413397507134483,-0.5763799042463541
1540,Mg3(PO4)2,3.744140383368049,-0.10310760830109499
1541,Pb2(CO3)(S2O3),3.857456837405578,0.5703923411106928
1542,(Ca0.33Na0.33Mg0.33)2(Si0.5Al0.5)12O24(H2O)15,3.996653160348218,0.7017977990662471
1543,(Mg0.25Na0.25K0.25Ca0.25)2(Si0.5Al0.5)12O24(H2O)15,3.9892217565922166,0.6977192263702423
1544,(Na0.33Ca0.33Mg0.33)2(Si0.5Al0.5)12O24(H2O)15,3.996653160348218,0.7017977990662471
1545,ZnAl6(PO4)4(OH)8(H2O)4,4.01485198561624,0.7544470085577688
1546,PbBiCu6O4(SeO3)4(OH)(H2O),3.8179375391545896,0.37884610932840973
1547,Fe2(SiO4),3.5183131149657916,-0.3895379730878266
1548,(K0.5Na0.5)2.5(Ca0.5Na0.5)7Si16O38((OH)0.5F0.5)2(H2O)3.5,3.6987116169466767,-0.011620934697271969
1549,Ca2Mg2B4O7(OH)6,3.6460611543674264,0.07680686991064194
1550,K2Cu3O(SO4)3,3.736116453744713,0.2820566545706291
1551,MgCu4(SO4)2(OH)6(H2O)6,4.108239720947865,0.9551741578128374
1552,Fe2(FeTi)O5,3.286577006981545,-0.8213882980583327
1553,Pb2Zn(AsO4)2(H2O),3.8659190576683757,0.5121615242878774
1554,MnO(OH),3.5624295345836856,0.2203843331251779
1555,Na11Ca9(Fe0.5Fe0.5)2Zr3Nb(Si25O73)((OH)0.25(H2O)0.25Cl0.25O0.25)5,3.5023030197143674,-0.4120273093615539
1556,Cu2Pb6Bi8S19,2.32082215548824,-2.119011250403523
1557,Al4(SO4)(OH)10(H2O)4,4.090931435091519,0.9459949072706836
1558,KNaFeSi4O10,3.4648000392271134,-0.44463136101961626
1559,Ba6Fe3Si8O23(CO3)2Cl3(H2O),3.6989320853660823,0.18001610853207772
1560,Na12Ca6Fe3Zr3Si(Si25O73)(H2O)3(OH)2,3.553178810046898,-0.3135455407625931
1561,Cu11Mg2Cl18(OH)8(H2O)16,4.089599243447476,0.8005020179849508
1562,Fe(WO4),3.838538572025833,0.23844253748123379
1563,Cr1.5Fe0.2,0.7873897797192713,-5.726182151580882
1564,Ag8(Sb5As3)S16,2.501565338169227,-2.0233036678310112
1565,CeNbO4(H2O)0.3,3.6586733516118963,0.20409838338176045
1566,CeNbO4,3.56179230023173,0.022724074923068827
1567,(Nd0.5Ce0.5)NbO4,3.5698694849585952,0.029691677831051717
1568,YNbO4,3.586446995789933,-0.05502881176126628
1569,YNbO4,3.586446995789933,-0.05502881176126628
1570,(Fe0.14Rh0.14Ni0.14Ir0.14Cu0.14Co0.14Pt0.14)8.5S8,2.4558151993491553,-1.9104916080301035
1571,Na4(UO2)(SO4)3(H2O)3,3.8596322769168356,0.36675951890872033
1572,(Ca0.33Na0.33K0.33)0.9(V0.25V0.25Fe0.25Ti0.25)8O20(H2O)4,3.910878895546777,0.5041418799728834
1573,FeO(OH),3.81460285697497,0.2931347786373607
1574,MgMn4(Fe0.5Al0.5)4Zn4(PO4)8(OH)4(H2O)20,4.0375886715296385,0.8610453131163398
1575,Ca5(AsO3(OH))2(AsO4)2(H2O)9,4.000885250561423,0.7690290209415005
1576,CaCeFeAlMn(Si2O7)(SiO4)O(OH),3.550987508248005,-0.14231673056566438
1577,CaLaFeAlMn(Si2O7)(SiO4)O(OH),3.545392232149297,-0.15724306077771286
1578,CaCe(FeAlFe)Si2O7(SiO4)O(OH),3.596837203228239,-0.12908937683617627
1579,CaLa(FeAlFe)Si2O7(SiO4)O(OH),3.591241927129531,-0.14401570704822508
1580,MnLaFeAlMn(Si2O7)(SiO4)O(OH),3.5479491770115676,-0.0970036039013577
1581,Pb2Fe(PO4)(VO4)(OH),3.7699417161592352,0.24546784477303865
1582,(La0.33Ce0.33Ca0.33)9Fe(SiO4)3(SiO3(OH))4(OH)3,3.5936884999450163,-0.03445762910147447
1583,Fe0.67Fe4(SO4)6(OH)2(H2O)20,4.3003785265290535,1.32436293057467
1584,Pb(Mn6Fe2)O16,3.435638165056982,-0.12711059644880096
1585,(K0.5Na0.5)5(Si31Al5)O72(H2O)18,3.9542217214077073,0.5562047268572211
1586,Mg2(K0.5Na0.5)2Ca0.5(Si29Al7)O72(H2O)18,3.9682180045769564,0.5716788479004303
1587,(Na0.5K0.5)5(Si31Al5)O72(H2O)18,3.9542217214077073,0.5562047268572211
1588,(NH4)2.5Mg2.5(Al5Si31O72)(H2O)22,4.058780179740305,0.7591454802220677
1589,Na(NaCa)(Mg4Fe)(Si7Al)O22F2,3.6198688046736223,-0.3493849757596986
1590,NaNa2(Mg2Fe2Li)Si8O22F2,3.640081433431243,-0.3214255864161671
1591,(NaMn)(Mg4Fe)Si8O22(OH)2,3.6588386124319032,-0.15067281802392316
1592,(Ca3Ce)Ce2Fe2B4Si4O22(OH)2,3.5229081953396166,-0.14537711930713332
1593,Ba(Mn6Fe2)O16,3.379814353261456,-0.18536242194590016
1594,Fe10O14(OH)2,3.6046267839015287,-0.18691907613507294
1595,NaCa2(Mg3FeTi)(Si6Al2)O22O2,3.483058869446578,-0.49106264532429333
1596,Na(NaCa)(Mg4Fe)(Si7Al)O22(OH)2,3.5329219567193326,-0.4218076700649254
1597,NaNa2(Mg2Fe2Li)Si8O22(OH)2,3.552172079345639,-0.395179680213943
1598,CaZnFe(AsO4)2(OH)(H2O),3.888486712587217,0.5105117056349581
1599,Fe2(MoO4)3(H2O)7,4.134518094337197,1.0102160552540191
1600,Ca4Ce2Fe(Be1.5)Si4B4O22O2,3.483229699628329,-0.26781546984387067
1601,Na3Fe(SO4)3(H2O)3,3.9530693678582725,0.5346805744814322
1602,NaNa2(Mg3FeTi)Si8O22O2,3.5403086633803995,-0.4468155441369994
1603,NaLi2(Mg2Fe2Li)Si8O22(OH)2,3.5629325454673655,-0.3807062720354429
1604,CaCe3(FeAl2Fe)Si2O7Si3O12.0O(OH)2,3.6132808101838783,-0.05324525272332428
1605,CaLa3(FeAl2Fe)Si2O7Si3O12.0O(OH)2,3.60330004741321,-0.07987059850697853
1606,Ca2Fe(AlSi3)O10(OH)2,3.653662061239944,-0.03599126209715221
1607,FeSi2O5(OH),3.956434902036322,0.4846531802894519
1608,(Fe0.67)2(Fe)3(PO4)3(OH)4(H2O),4.070299443434586,0.7720174471701053
1609,K(FeSi3O8),3.610806513085028,-0.11138932528855441
1610,(Fe0.33Fe0.33Mg0.33)4(Si0.5Fe0.5)6O15(O0.5(OH)0.5)2(H2O)6,3.9485760184339984,0.5375291370818646
1611,Li0.5(Fe0.5Mn0.5)(PO4),3.669089498218332,0.005010992600221497
1612,FeFe2(PO4)2(OH)3(H2O)5,4.159205814701683,1.0179734822741784
1613,Pb2.4Fe2Si4O10(CO3)1.7(OH)3(H2O),3.942523343753598,0.5872720499261879
1614,Fe3(AsO4)2(OH)3(H2O)5,4.143160955280433,1.000787593738952
1615,Na(NaCa)(Mg3Fe2)(Si6Al2)O22(OH)2,3.50882593695601,-0.4409098190159
1616,FeAl2(PO4)2(OH)3(H2O)5,4.124255413883175,0.9699980738499266
1617,(NaCa)(Mg4Fe)Si8O22(OH)2,3.6574665932375137,-0.18299642903074803
1618,Ca2(Mg1.25Fe3.75)Si8O22(OH)2,3.688021382691103,-0.051191285217717056
1619,NaFeFe2(PO4)3,3.8324872035004662,0.21327046302800332
1620,KFeAlSi4O10(OH)2,3.697645201863135,0.07291682922069062
1621,Fe2Fe5Si8O22(OH)2,3.7512359020034975,0.07225815920594607
1622,FeFe5(PO4)4(OH)5(H2O)6,4.113900576783759,0.9038639134245289
1623,Na2Fe5FeAl(PO4)6,3.747436145090657,0.05994244893310489
1624,CaFeSi2O6,3.5716214524457115,-0.25060393007707943
1625,FeAl2Si2O6(OH)4,3.830826284586172,0.3339898564444663
1626,KFeFeSi4O10(OH)2,3.725938383478118,0.11175406461175139
1627,Ca1.5Fe(Si0.33Al0.33Be0.33)5Be2O13(OH)2(H2O)2,3.7198487510625293,0.08086672118170746
1628,NaCa2Fe5(Si7Al)O22(OH)2,3.5737469449654085,-0.24959580218284538
1629,(NH4)2Fe2(SO4)3,4.225117403415804,1.1218751478898321
1630,BaFe2Fe(Si2O7)O(OH),3.5494054506175385,-0.189602815316767
1631,NaNa2(Fe2Fe2Li)Si8O22F2,3.658557558980763,-0.2482700842276439
1632,Ca2(Fe4Fe)(Si7Al)O22(OH)2,3.6655908411712987,-0.06183793753474868
1633,Na(NaCa)(Fe4Fe)(Si7Al)O22(OH)2,3.5681145768136573,-0.2824638563725004
1634,NaNa2(Fe1.5Mg0.5)Fe2(AlSi7O22)(OH)2,3.617800945582251,-0.22011110053743893
1635,NaNa2(Fe3FeTi)Si8O22O2,3.5680228517046793,-0.3370822908542145
1636,NaLi2(Fe2Fe2Li)Si8O22(OH)2,3.580528855514527,-0.31103436518923
1637,Ag6As2S7Ag10FeAs2S8,2.251943993415041,-2.59631247466121
1638,NaCa2Fe5(Si7AlO22)F2,3.662735042332001,-0.16856251448351456
1639,NaLi2(Fe2Al2Li)Si8O22F2,3.640148207712845,-0.2738521028008324
1640,Fe2(Fe3Al2)(Si6Al2)O22(OH)2,3.6548596993222975,-0.07803365752203754
1641,Na2Fe3Al2Si8O22(OH)2,3.6587645677194356,-0.11370818481875296
1642,Fe(SO4)(H2O)6,4.266464200193195,1.2848458381473582
1643,(Fe0.25Mg0.25Zn0.25Al0.25)3(Al0.33Ti0.33Fe0.33)8O15(OH),3.379768475660622,-0.5879997212040972
1644,Li2(Fe3Al2)Si8O22(OH)2,3.6697874842343743,-0.09888176668468
1645,Ca2(Fe4Al)(Si7Al)O22(OH)2,3.651099211563625,-0.08173018005212135
1646,(Fe0.5Mg0.5)2Al4Si5O18,3.644837267922752,-0.1342629114477477
1647,Na(NaCa)(Fe4Al)(Si7Al)O22(OH)2,3.5539679860061657,-0.3018824740680305
1648,Na15Ca6Fe3Zr3Nb(Si25O73)(O0.33(OH)0.33(H2O)0.33)3(F0.5Cl0.5)2,3.4643407450613313,-0.5202467128049141
1649,Cu2FeSnS4,2.2398258432529055,-2.433554169072389
1650,BaFe3(Si2Al2)O10(OH)2,3.504463477918894,-0.26246140431077525
1651,FeFe2(PO4)2(OH)2(H2O)8,4.173978561549726,1.0701468820203979
1652,Ca9NaFe(PO4)7,3.563199564144289,-0.20320363911068068
1653,Pt2FeNi,2.0323717654947933,-3.333168327828816
1654,(Al0.33Fe0.33Zn0.33)2(Al0.5Sn0.5)6O11(OH),3.4439903692350313,-0.3728300248654283
1655,(Al0.33Fe0.33Zn0.33)3(Al0.33Sn0.33Fe0.33)8O15(OH),3.4402883717047894,-0.4118604546277552
1656,Na3SrCeFeSi6O17,3.4149800047678185,-0.5641055021572972
1657,Na3SrLaFeSi6O17,3.4107353125550057,-0.5754289250767826
1658,NaFe2(Fe3Al2)(Si5Al3)O22(OH)2,3.53037713170686,-0.3193440121635655
1659,NaCa2(Fe4Al)(Si6Al2)O22(OH)2,3.526706179371013,-0.3229525222524562
1660,NaLi2(Fe2Al2Li)Si8O22(OH)2,3.5522356738995446,-0.34987160058029093
1661,Na2FeMgAl(PO4)3,3.583086237106386,-0.30871107211027426
1662,CaMn3Fe(Si5O15),3.5144750222900005,-0.18854795392321422
1663,NaCaNaFe5(Si8O22)(OH)2,3.601008751600561,-0.2285257539984197
1664,(Fe0.5Mn0.5)2Fe3(PO4)3(OH)4(H2O),3.9747278268472805,0.640786679690586
1665,NaFe(FeAl)(PO4)3,3.801215792241801,0.17034509759577807
1666,Ca0.3(Fe0.33Mg0.33Fe0.33)3(Si0.5Al0.5)4O10(OH)2(H2O)4,3.8696753699615516,0.41780385957668337
1667,FeSe2,2.428578680185407,-2.177972541623777
1668,Fe2Si2O6,3.678116060099221,-0.08897694674422496
1669,FeAs3,2.1090027946633656,-2.750875441223317
1670,CuFe2TlAs2S6,2.3520659660083676,-2.1414269397704477
1671,FeFe2(PO4)2(OH)2(H2O)6,4.151595395961736,1.011327414977088
1672,Be(Fe0.33Mg0.33Zn0.33)3Al8O16,3.23074160258999,-0.8472772068909
1673,(Be0.33Zn0.33Mg0.33)FeAl4O8,3.2324552504466655,-0.841452551044147
1674,Na(NaCa)(Fe3Al2)(Si6Al2)O22(OH)2,3.5069272204117703,-0.37523919413764195
1675,FeTiTa2O8,3.737639058284227,0.09650015232707965
1676,FeS0.85Fe(OH)2,3.366268738787177,-0.47760163990411264
1677,Rh5Fe10S16,2.269951533052998,-2.114585441528559
1678,Ca2(Fe3Al2)(Si6Al2)O22(OH)2,3.6029111102230247,-0.15687608841611358
1679,Na6Fe2(CO3)4(SO4),3.399364142832506,-0.5281340318033055
1680,(FeCu)S2(Fe0.33Al0.33Mg0.33)1.53(OH)3.06,3.2420539292523465,-0.6920538930497853
1681,(Fe5Cu)TlAs4S12,2.4429925146666966,-2.0239603610303054
1682,FeSnTa2O8,3.7853826351951603,0.21407725912438114
1683,NaNaFe(FeAl)(PO4)3,3.601562362655906,-0.23555556992175114
1684,NaBF4,5.071462254488808,1.751275257032579
1685,Ca4(Na0.5Ca0.5)4(Ti0.5Nb0.5)4(Si2O7)2O8F3,3.5292705748549427,-0.3973469876693651
1686,(Ca0.33Ce0.33Na0.33)(Nb0.33Ta0.33Ti0.33)2(O0.33(OH)0.33F0.33)6,4.031802072534646,0.5318158063629889
1687,CaFe3(Al5Mg)(Si6O18)(BO3)3(OH)3(OH),3.6620697879414994,-0.005951255702849107
1688,Fe4V4O16(H2O)5,3.9391340103059678,0.5779286709786476
1689,(Fe0.33Fe0.33Ti0.33)3O2As2O5,3.640885492694515,-0.0819222214048511
1690,Ag6As2S7Ag10HgAs2S8,2.275079268752616,-2.5483510972098697
1691,Na(UO2)(SO4)(OH)(H2O)3.5,4.097418432863485,0.9344072562963782
1692,Mn2V2O7(H2O)2,3.71829101857557,0.34697975263291264
1693,Fe(SO4)(OH)(H2O)5,4.282708680253614,1.3065625647243733
1694,C19H34,3.5883805052704254,0.4943830496660643
1695,Pb3Cl4F(OH)(H2O),4.097471942824752,0.6645285857884061
1696,Cu2(C2O4)(OH)2(H2O)2,4.051455191421089,0.9599609404145182
1697,K(Al0.5Zn0.5)2(As0.5Si0.5)2O8,3.5377227802173072,-0.12178402093710453
1698,(Fe0.5Sb0.5)Mn2O4,3.176189339602074,-0.5502272235667789
1699,Na3CaMn11(PO4)9,3.493669275934543,-0.12522822456084412
1700,Sr(UO2)2(V2O8)(H2O)5,3.9764220552528347,0.7566595748106143
1701,Cu11O2(VO4)6,3.5047915041486855,-0.25524875436163946
1702,Pb5(AsO3)3Cl,3.5462945514338653,-0.1319466641082855
1703,Ag3AuSe2,2.1498092082625084,-3.0386377994359015
1704,K4Ca2AlSi7O17(O1.0(OH)1.0)(H2O)1.0(OH)1.0Cl,3.471733872777647,-0.2825035495346069
1705,Ag5Pb14Sb21S48,2.4919356772988412,-1.9160978555918768
1706,Pb4Cu4Te2(SO4)2O11(OH)2(H2O),3.919248577764307,0.5718322782047242
1707,C10H22O3,3.7560555304893546,0.7149136104611539
1708,Ca7.5(Na0.5K0.5)0.5(SiO4)3.5(PO4)0.5,3.218242838935322,-0.8389003705116304
1709,Cu2RhIrSb2,1.650595354302979,-3.2312055867976244
1710,Pb3Ge(SO4)2(OH)6(H2O)3,4.14735141576801,1.0579877343185025
1711,Fe(SO3)(H2O)3,4.180447056606271,1.1034212208580103
1712,CuNi2S4,2.452879867155901,-1.915992715691553
1713,Mn2Mn(AsO4)(OH)4,3.7087520364507416,0.4219106696896767
1714,K2ZnCl4,2.8968987937384147,-1.3984579879613495
1715,CeAl3(PO4)2(OH)6,3.931852812278601,0.6055611150016783
1716,LaAl3(PO4)2(OH)6,3.9271183478873866,0.5929311432837908
1717,NdAl3(PO4)2(OH)6,3.935580743691,0.6087769317284395
1718,SmAl3(PO4)2(OH)6,3.9406714483024246,0.6078404929920561
1719,FeTiP,1.4783252832369715,-4.187090052939202
1720,Cu(Cr1.5Sb0.5)S4,2.353969311456941,-2.284269546743882
1721,(K3Ca2Na)Al8Si8O32(H2O)12,3.7289370618203987,0.21139268875265266
1722,CaMn(AsO3(OH))2(H2O)2,3.9833269836692855,0.7779282216836603
1723,Al2(PO4)F2(OH)(H2O)7,4.316488323530538,1.287502643076428
1724,Mg3(BO3)F3,4.099807838022914,0.1895664681345332
1725,CeF3,5.445974070106174,2.5974819218655947
1726,LaF3,5.415200051563279,2.5153871056993267
1727,KFe3(Si3Al)O10F2,3.7192416728077973,-0.05644909869932189
1728,Ca5(PO4)3F,3.672880937532215,-0.0313686026030865
1729,CsCa4(Si8O20)F(H2O)8,3.9188720788978775,0.5332935570278405
1730,KCa4Si8O20F(H2O)8,3.9235579944585983,0.5344839855640467
1731,NaCa4Si8O20F(H2O)8,3.9354914287380787,0.5241143303258994
1732,NH4Ca4(Si8O20)F(H2O)8,4.010876218017907,0.6922536376936532
1733,Na2CaBaFeFe13Al(PO4)11(PO3(OH))F2,3.809776445844294,0.18679914892210484
1734,BaNa4CaFe13Al(PO4)11(PO3(OH))F2,3.7458832556728594,0.052688359633298154
1735,(Ba0.33Sr0.33K0.33)2(Na0.5Fe0.5)3TiF2Ti2(Si2O7)2O2,3.5476594838897744,-0.35496270137214453
1736,(Ce0.5Ca0.5)5(SiO4)3F,3.5630413960466365,-0.16801398397041917
1737,(Y0.5Ca0.5)5(SiO4)3F,3.580651892873924,-0.2235517601735159
1738,NaFe3Al6(Si6O18)(BO3)3O3F,3.67636132618998,-0.03080239615639478
1739,(Ca0.5REE0.5)5((SiO4)0.5(PO4)0.5)3F,3.6291286133447396,-0.07102387342275011
1740,(Ca0.33Na0.33)2Ta2O6F,3.876487973429997,0.23262166059526818
1741,(Ca0.5Na0.5)2(Nb0.5Ti0.5)2O6F,3.5648481489486583,-0.36514417471471156
1742,(Ca0.33Na0.33)2Sb2(O0.5(OH)0.5)6F,4.011633238363776,0.588694314804666
1743,K3Na3Ca5Si12O30F4(H2O),3.5903379647203177,-0.2520153425299219
1744,SrCaCa3(PO4)3F,3.6630981294558618,-0.02094291300987372
1745,KNa4Ca4Si8O18(CO3)4F(H2O),3.6337686775185736,-0.07061343048364856
1746,BaNa2Na2CaMg13Al(PO4)11(PO3(OH))F2,3.688006235879182,-0.17647345445123283
1747,Ca7(SiO4)3F2,3.416384811248847,-0.5748234547658263
1748,NaMg3Al6(Si6O18)(BO3)3(OH)3F,3.6676985330743106,-0.0674220105377943
1749,Na(Li1.5Al1.5)Al6(Si6O18)(BO3)3(OH)3F,3.6413594516888517,-0.08389790845902725
1750,Ca5(SiO4)1.5(SO4)1.5F,3.6556733373898824,-0.05837466227380507
1751,CaF2,4.832778838300419,1.3607178401452746
1752,Ca12Al14O32(H2O)4F2,3.3049485773388962,-0.6461034730867442
1753,(SrNa)Ti2Na3Ti(Si2O7)2O2F2,3.4997451570701896,-0.5481343615944537
1754,Ca(Li2Al)Al6(Si6O18)(BO3)3(OH)3F,3.6412815270502605,-0.0755610031986712
1755,KLiAl1.5(Si3.5Al0.5)O10F2,3.720718655678991,-0.0736908310135561
1756,Ca12Al14O32F2,3.1050288873107426,-1.057976255658701
1757,(Na1.5Ca0.5)(Mg1.5Al0.5)F6F,4.699111083606368,0.8693935044161578
1758,(Na1.5Bi0.5)Ta2O6F,3.6769878842699084,-0.17663666311578377
1759,(Na0.2Pb0.2Ca0.2REE0.2U0.2)2Nb2O6F,3.6295015450009602,-0.08193075376251666
1760,CaCa2(Mg4Al)(Si5Al3)O22F2,3.5477650903919353,-0.4140216255272999
1761,PbF2,5.157393854349525,2.0400617923033497
1762,NaCa2Mg5(Si7Al)O22F2,3.6165447284582015,-0.3514512699548223
1763,BaMg3Al2Si2O10F2,3.620082949298868,-0.32114789569047647
1764,NaNa2(Mg2Al2Li)Si8O22F2,3.610373592735512,-0.36220468357678104
1765,NaNa2(Mg3Al2)(AlSi7O22)(F0.5(OH)0.5)2,3.5495947952528297,-0.42424811476041496
1766,NaCa2(Mg4Al)(Si6Al2)O22F2,3.5763899873588456,-0.3918980749336529
1767,NaLi2(Mg2Al2Li)Si8O22F2,3.6216720821633244,-0.3470076049893559
1768,KMg3(Si3Al)O10F2,3.663813296159237,-0.27591560526489173
1769,Na(NaCa)Mg5Si8O22F2,3.645169625425112,-0.32932771936117533
1770,Na2(Fe3Fe2)Si8O22F2,3.7848638694630514,0.0181961902870413
1771,Na(NaCa)(Mg3Al2)(Si6Al2)O22F2,3.5648601432264018,-0.41022132931883587
1772,KMg3FeSi3O10F2,3.6935211368549687,-0.23513650810427772
1773,Ca2Mg5Si8O22F2,3.7496204430475415,-0.09858928835196688
1774,NaAl3(PO4)2(OH)2F2(H2O)2,4.0819454284495595,0.7189339869905802
1775,Ca2Pb3(PO4)3F,3.812001658696117,0.25977880546465987
1776,Pb5(PO4)3F,3.9047488061387194,0.453877077509824
1777,NaFe3Al6(Si6O18)(BO3)3(OH)3F,3.688614901620937,0.01539553910959054
1778,Ca2Sr3(PO4)3F,3.6435325133031546,-9.153382344748824e-05
1779,SrCaSr3(PO4)3F,3.6337497052268013,0.010334155769765627
1780,NaMn3Al6(Si6O18)(BO3)3(OH)3F,3.6315190550417786,-0.0010762598742997706
1781,CaMg3(Al5Mg)(Si6O18)(BO3)3(OH)3F,3.6764003022308724,-0.05359313930369395
1782,Ca19(Al0.5Mg0.5)13(SiO4)10(Si2O7)4O(F0.5(OH)0.5)9,3.5479346489870376,-0.3267914509117296
1783,Al3(PO4)2(OH)2F(H2O)5,4.176864916984235,1.0313519431471114
1784,ZnZn3Fe(PO4)3(OH)2(H2O)7(H2O)2,4.098791747773739,0.9755190404178046
1785,CaAl(PO4)(OH)2(H2O),3.910154333382455,0.5546975334023359
1786,Ca2Y2Na3Ti(Si2O7)2(OF)F2,3.5605028872011824,-0.4319406655762123
1787,(Fe2Al)Al6(Si6O18)(BO3)3(OH)3(OH),3.714873033379333,0.11467525143738413
1788,SbMn(Mg0.5Mn0.5)10O8(BO3)4,3.2124594367925026,-0.6847582162456669
1789,Ca(UO2)3(CO3)2O2(H2O)6,4.0902586079440555,1.0093940176117988
